umap_x,umap_y,umap_z,department,culture,medium,object_name,object_begin_date
0.34829518,-4.0207996,-4.0115676,European Sculpture and Decorative Arts,"French, Nantes",Cotton,Piece,1815
5.4774475,-8.0439825,2.2189648,The American Wing,Unknown,Oil on cardboard,Painting,1776
-10.287168,-4.658822,-2.1188607,Drawings and Prints,Unknown,Etching,Print,1762
-1.507776,-4.360776,8.587218,Drawings and Prints,Unknown,Color lithograph,Print,1911
0.30879185,-5.482277,3.4612668,Photographs,Unknown,Gelatin silver print,Photograph,1987
-11.63534,1.4011922,6.500274,Drawings and Prints,Unknown,Commercial color lithograph,Print,1888
-3.4857972,0.035277687,3.1902945,"Arts of Africa, Oceania, and the Americas",Muisca,Gold (cast),Diadem fragment,900
-8.391037,-3.2937918,-1.5944523,Greek and Roman Art,Cypriot,Limestone,Portrait head of an elderly man,-350
4.3583636,6.121379,-9.947006,European Sculpture and Decorative Arts,"German, Meissen",Hard-paste porcelain,Cup,1735
-1.9919367,2.5221589,-8.379051,"Arts of Africa, Oceania, and the Americas",Fon peoples,Silver,Bracelet,1800
3.683841,3.2939415,0.16492413,Drawings and Prints,Unknown,Illustrations: photomechanical process,Book,1895
-0.24918234,-7.115756,-5.024009,"Arts of Africa, Oceania, and the Americas",Calima (Yotoco),Gold (hammered),Pectoral,-100
-5.521904,6.097947,-2.0101895,Drawings and Prints,Unknown,Collotype and letterpress,Print,1914
-4.4275403,-3.569028,4.8394227,Greek and Roman Art,Unknown fabric,Terracotta,Kylix fragment,-600
7.739044,-8.771172,-6.8244376,Greek and Roman Art,Roman,Terracotta,Bowl,-670
2.1148622,14.395573,-10.513925,Drawings and Prints,Unknown,Albumen photograph,Photograph,1890
6.4899817,0.6232072,5.4661407,Greek and Roman Art,"Greek, Attic",Terracotta,Skyphos,-500
-1.8450366,-2.2558408,-1.7168592,Drawings and Prints,Unknown,Wood engraved illustrations,Book,1866
13.560103,-5.8557105,9.301987,Greek and Roman Art,"Greek, Attic",Terracotta,Undetermined shape,-650
0.7269466,11.902178,0.93864805,Drawings and Prints,Unknown,Commercial color lithograph,Print,1887
2.4215443,4.688644,-1.6158776,Drawings and Prints,Unknown,Etching; proof from cancelled plate,Print,1915
-3.9772353,-7.7938976,0.5638268,The American Wing,American,Pewter,Chalice,1756
7.134494,5.852563,-0.3339896,Costume Institute,American,"Glass, linen",Pouch,1830
0.5970754,-5.004839,2.46624,Drawings and Prints,Unknown,Drypoint and aquatint; later published state,Print,1897
-1.7406596,0.9860495,6.7221036,Photographs,Unknown,Albumen silver print,Carte-de-visite,1860
-0.16927229,-3.489704,4.6558566,Drawings and Prints,Unknown,Woodcut,Print,1485
-0.6331788,-2.348938,-0.6755754,Drawings and Prints,Unknown,Hand-colored etching,Print,1820
4.17078,3.0976639,-1.6877875,Drawings and Prints,Unknown,Colored lithograph. Verso: graphite,Print,1865
-2.91566,3.5637524,4.364595,European Sculpture and Decorative Arts,English,"Linen, embroidered with silk and silver thread",Stomacher,1705
0.8536929,0.03176743,9.956137,Photographs,Unknown,Albumen silver print from glass negative,Photograph,1857
0.43581894,0.8270564,-2.268348,Drawings and Prints,Unknown,Graphite,Drawing,1765
8.445311,8.4025135,10.404702,Drawings and Prints,Unknown,Commercial color lithograph,Print,1889
-3.0969908,4.0360556,-0.49193874,Photographs,Unknown,Instant internal dye diffusion transfer print (Polaroid SX-70),Polaroid,1973
-2.7915394,-6.4103765,4.0041776,Islamic Art,Unknown,"Wool; sumak brocaded (fronts), tapestry weave (backs)",Saddle bag,1800
-0.015719872,-0.8253941,-7.442815,Drawings and Prints,Unknown,Etching and engraving,Print,1725
-6.789884,6.029876,-3.7225513,Costume Institute,American,silk,Evening dress,1939
0.72071916,-1.754544,-11.14589,European Sculpture and Decorative Arts,Italian,Silk,Passementerie,1500
-1.1577777,-2.3488994,-1.404648,Drawings and Prints,Unknown,Illustrations: etching,Book,1839
2.6399777,1.7699404,-15.03193,Photographs,Unknown,Film negative,Negative,1935
10.482005,-4.072172,-0.016911337,Drawings and Prints,Unknown,Soft-ground etching,Print,1822
3.0822394,-3.2131255,-8.681086,Costume Institute,British,wool,Riding Jacket,1850
-1.7145413,1.0846637,6.5755043,Drawings and Prints,Unknown,Engraving and etching,"Print, calling card",1836
-6.2168374,-0.7649168,8.17558,European Sculpture and Decorative Arts,British,Colorless wax on glass painted black; frame: black wood,Medallion,1758
8.813703,2.997963,-0.24389623,Asian Art,China,"Silk, metallic thread;  on silk",Sleeve Band,1800
0.9917476,-5.7913632,14.557585,Drawings and Prints,Unknown,Commercial color lithograph,Print,1888
2.73591,-7.613902,-2.9566739,The American Wing,American or British,Pewter,Inkstand,1700
-6.774707,-2.468805,-5.652832,Photographs,Unknown,Gelatin silver print,Photograph,1970
3.9021094,4.8961277,10.492752,Drawings and Prints,Unknown,Commercial photolithograph,Print,1915
0.6498654,-3.4245255,4.510384,Drawings and Prints,Unknown,Woodcut,Print,1508
-2.671273,-9.228972,-2.314546,Drawings and Prints,Unknown,Wood engraving,Print,1864
2.6894264,-2.7314284,-8.842319,European Sculpture and Decorative Arts,British,Gold,Guinea,1798
0.82124,4.399467,8.52244,Greek and Roman Art,"Greek, Attic",Terracotta,"Olpe, fragment",-580
3.0413232,-2.9892306,3.1774817,European Sculpture and Decorative Arts,"Japanese, for European market",Hard-paste porcelain,Vase,1885
-4.261596,-3.5943885,4.954071,Asian Art,Bulgaria,Bronze,Belt buckle,-599
0.24981655,-2.2291355,-1.0738082,Drawings and Prints,Unknown,"Etching and stipple engraving, printed in brown ink",Print,1779
-0.44351304,-15.181926,0.40415078,Greek and Roman Art,"Greek, Attic",Terracotta,Skyphos fragment,-680
-0.83252203,-2.3251035,5.9517198,Asian Art,Pakistan (ancient region of Gandhara),Stone,Container,1
0.8336311,-2.1810486,-0.6130911,Drawings and Prints,Unknown,Etching and engraving,Print,1724
-4.548607,6.9239454,0.8254255,Asian Art,Japan,Woodblock print; ink and color on paper,Print,1868
-1.8765857,5.070566,-14.904913,Drawings and Prints,Unknown,Commercial color photolithograph,Print,1920
1.4454392,0.021955248,8.680482,Drawings and Prints,Unknown,Block,Block,1930
2.8868392,0.2538207,-9.476197,Drawings and Prints,Unknown,"Red chalk on cream paper; framing lines in red chalk, and black chalk, along right edge",Drawing,1600
-0.3900548,4.59269,-1.8912451,Photographs,Unknown,Gelatin silver print,Photograph,1938
0.8263367,-0.0082763005,9.8980665,Photographs,Unknown,Albumen silver print from waxed paper negative,Photograph,1858
0.27520955,7.956815,3.6831899,Arms and Armor,German,"Steel, wood (walnut), staghorn, mother-of-pearl",Wheellock gun,1688
4.9020863,-10.557673,-6.391244,Drawings and Prints,Unknown,"Pen and black ink, watercolor and gouache with gum arabic",Drawing,1865
-0.4363392,-8.639037,-1.703217,Asian Art,Japan,"Hanging scroll; ink, color, and gold on paper",Hanging scroll,1567
1.7014118,-3.0171595,-6.439056,European Sculpture and Decorative Arts,Dutch,Tin-glazed earthenware,Tile,1700
3.8937716,8.778824,-3.9019618,The American Wing,French,Porcelain,Charger,1812
-0.17272471,4.139875,-1.9193728,Drawings and Prints,Unknown,Etching and aquatint,Print,1948
-3.120244,-7.6638713,2.3154876,The American Wing,American,Pressed cranberry with opalescent glass,Tumbler,1887
-1.6440961,4.213586,-1.5383812,Modern and Contemporary Art,Unknown,Oil on canvas,Painting,1950
-7.3727694,-0.9335125,2.541091,Egyptian Art,Unknown,Faience,"Beads, large balls",-1981
-5.7305036,-12.902005,-4.671387,Egyptian Art,Unknown,Faience,"Worker Shabti, Henettawy C",-990
-2.9031343,-2.7755656,-7.5249286,Costume Institute,American,wool,Ensemble,1982
-2.0580645,-2.3425689,-1.3258039,Drawings and Prints,Unknown,Wood engraving,Print,1875
3.8341165,4.024406,1.4474243,Photographs,Unknown,Gelatin silver glass negative,Glass plate negative,1908
-6.840587,2.3309758,-5.556648,Drawings and Prints,Unknown,Lithograph,Print,1830
0.6563399,1.1061426,-2.6824987,Drawings and Prints,Unknown,Watercolor and ink,Drawing Ornament & Architecture,1700
-5.0424476,4.5921216,1.7634854,Asian Art,Japan,Woodblock print; ink and color on paper,Print,1797
9.11674,2.478107,3.176661,Drawings and Prints,Unknown,Illustrations: woodcut,Book,1950
0.23929636,-2.172761,-0.3453186,Drawings and Prints,Unknown,Mezzotint,Print,1750
-7.364706,-8.007298,4.36519,Photographs,Unknown,Gelatin silver print,Photograph,1944
-8.268476,3.141168,2.206789,Egyptian Art,Unknown,Gold,"Ring, signet, Ankhwennefer",-664
3.0735245,0.5687407,-1.2397944,Drawings and Prints,Unknown,Etching; first state of two (New Hollstein),Print ornament & architecture,1573
-6.972499,-2.2255602,-5.3825364,Modern and Contemporary Art,Unknown,watercolor on graph paper on heavy paper mount,Drawing,1900
-1.1071916,-3.077697,-8.434806,Modern and Contemporary Art,Unknown,Silk,Textile sample,1900
-8.323227,0.5427662,-1.8831102,Drawings and Prints,Unknown,Engraving; third state of five (BLL),Print,1570
2.769325,3.6323602,-7.126836,Costume Institute,French,metal,Button,1875
4.52021,3.1004736,-1.239444,Drawings and Prints,Unknown,Hand-colored lithograph,Print,1857
5.6248217,5.427697,-6.3166914,Drawings and Prints,Unknown,"Etching, state i",Print,1646
0.69433624,0.053946823,9.539113,Drawings and Prints,Unknown,Wood engraving,Print,1864
5.748252,7.1753616,-3.2772317,Drawings and Prints,Unknown,Etching; first state of two,"Book
Print
Ornament & Architecture
",1546
0.86033696,-4.439571,0.9142691,Photographs,Unknown,Albumen silver print from paper negative,Photograph,1854
3.118966,-3.0888278,3.1480052,European Sculpture and Decorative Arts,Armenian,"Cotton, needle lace",Roundel,1900
-4.502252,8.650134,2.2508223,Greek and Roman Art,Roman,Terracotta,Lamp,-99
-4.2233286,3.2290862,-4.377205,Drawings and Prints,Unknown,Commercial photolithograph,Print,1935
-6.0807853,8.340595,-13.144343,Greek and Roman Art,"Greek, Attic",Terracotta,Kylix fragment,-500
4.508675,3.1187737,-1.2664022,Drawings and Prints,Unknown,Color lithograph,Print,1868
0.32243457,-3.7221158,-4.390524,"Arts of Africa, Oceania, and the Americas",Kwoma,"Sago palm spathe, paint",Bark painting,1970
3.8777938,-0.04124771,2.6476018,Drawings and Prints,Unknown,Etching; third state of three (Lieure),Print,1615
-0.9457019,6.1224732,10.230287,Medieval Art,Coptic,metal,Fragment,300
10.817933,-2.6215048,-14.137148,Greek and Roman Art,"Greek, Attic",Terracotta,Kylix fragment,-530
-4.616498,6.867576,0.7583983,Asian Art,Japan,Album leaf; ink and color on silk,Album leaf,1877
-0.429401,4.297329,6.917456,Drawings and Prints,Unknown,Commercial color lithograph,Print,1910
-3.9546793,-7.7834525,0.6599848,The American Wing,American,Watercolor on ivory,"Painting, miniature",1777
5.359299,-4.0287285,0.13488364,Drawings and Prints,Unknown,"Pen and brown ink, and red chalk (recto); pen and brown ink (verso)",Drawing,1475
-1.5908389,8.144138,6.451617,Drawings and Prints,Unknown,Lithograph,Print,1894
-5.171162,4.713761,1.6352712,Asian Art,Japan,Six-panel folding screen; ink and color on paper,Screen,1700
-4.762713,6.2865987,0.62802416,Asian Art,Japan,Woodblock print; ink and color on paper,Print,1858
-7.2712855,3.340289,-1.496036,Greek and Roman Art,Cypriot,Terracotta,Askos in the form of an animal,-1900
-1.7405369,-2.374331,-1.2502315,Photographs,Unknown,Albumen silver print from glass negative,Photograph,1861
6.933406,-5.150124,-4.211257,Drawings and Prints,Unknown,Etching; apparently second state of two with the number and hatching in the upper left uninked,Print,1635
2.6443932,1.7660853,-15.027615,Photographs,Unknown,Film negative,Negative,1935
-3.9919398,-0.78408396,9.346394,Arms and Armor,Caucasian,"Steel, silver, leather, chern",Miquelet pistol,1701
5.715611,-3.87126,-0.009606185,Drawings and Prints,Unknown,Etching and drypoint,Print,1540
4.64275,-3.9324927,9.26697,Drawings and Prints,Unknown,"Graphite on wove paper with linen tape adhered to left edge, perforated for binding. Two overlays of graphite on tracing paper. 


",Drawing,1880
1.0072199,1.1213948,-1.7389052,Drawings and Prints,Unknown,Engraving,Print,1700
5.3672137,7.0746922,-3.524187,Drawings and Prints,Unknown,Etching,Print,1621
3.7741258,9.333793,-3.1794412,European Sculpture and Decorative Arts,French,Silk,Piece,1750
11.212936,3.6304812,-7.3584275,Asian Art,Japan,Silk with gold paper,Priest's robe,0
-3.1408596,-2.567209,-1.4198881,Drawings and Prints,Unknown,Etching,Print,1910
6.403465,0.570396,5.387805,Greek and Roman Art,"Greek, Attic",Terracotta,Neck-amphora,-460
5.671093,-7.6763186,-0.63145053,Islamic Art,Unknown,Opaque watercolor on paper,Album leaf,1700
-8.283108,3.1580737,2.1885,Egyptian Art,Unknown,Granodiorite,"Statue, Osiris",-712
4.6546326,-4.1867085,-1.8267589,Robert Lehman Collection,Unknown,Wax on slate.,medal,1677
4.1119223,3.5635493,1.3929054,Drawings and Prints,Unknown,Etching,Print,1915
7.904035,-4.2434077,-5.658983,Arms and Armor,Japanese,"Copper-gold alloy (shakudō), gold",Sword-grip ornaments (Menuki),1601
-9.223839,0.16251174,1.1789726,Egyptian Art,Unknown,Cupreous metal,"Figurine, Apis, Padishernefer, Khonsuirdis",-664
-5.1399035,5.086701,1.4223174,Asian Art,Japan,"Colored lacquer with sprinkled gold and gold and silver foil; Ojime: jar; metal; Netsuke: love letter, rolled and tied; ivory with red, gold and silver makie lacquer",Inrō,1700
4.061417,0.07643506,5.8739223,Drawings and Prints,Unknown,Engraving,Print,1539
4.017696,8.392094,-4.360208,European Sculpture and Decorative Arts,French,"Steel, paper, gilt",Fan,1815
-6.6143246,8.547153,-13.25934,Greek and Roman Art,"Greek, Attic",Terracotta,Kylix fragment,-500
-1.7087232,-2.1996465,0.8231507,Drawings and Prints,Unknown,Relief print (wood or metal),Print,1800
-0.7388605,-2.525391,-8.708256,Drawings and Prints,Unknown,Engraving,Print,1725
1.2025197,12.579412,-3.6088712,Greek and Roman Art,Roman,Marble,Sarcophagus fragment,-199
5.3131824,-1.6441647,0.1971947,Asian Art,Indonesia (Java),Bronze,Hanging lamp,950
5.362447,7.9197564,17.044214,Drawings and Prints,Unknown,Albumen photograph,Photograph,1890
-4.5341816,-3.6808991,4.8746586,Greek and Roman Art,"Greek, Eastern Mediterranean",Glass,Alabastron,-525
-1.9178786,-2.3950615,-1.376221,Drawings and Prints,Unknown,"Etching, third state of three (Gonse)",Print,1871
0.7179241,-1.7516881,-11.148421,Arms and Armor,Italian,"Steel, gold",Mace,1501
5.607685,7.1661134,-3.3767254,Drawings and Prints,Unknown,Etching and letterpress; second state of two (Lieure),Print,1625
3.6215525,-4.776009,-3.1553361,Drawings and Prints,Unknown,Black chalk.   Horizontal and vertical centering lines ruled in faint black chalk,Drawing,1696
-3.1281898,10.69993,2.1967778,Costume Institute,Italian,silk,Evening dress,1998
1.4756057,7.9521236,3.7336879,Arms and Armor,German,"Steel, gold",Part of a shoulder defense (Pauldron),1525
-0.07903758,-7.3295827,-5.4517126,European Sculpture and Decorative Arts,Dutch,"Steel, iron (?), gilded",Folding fork,1600
1.2177911,-4.458362,6.707301,European Sculpture and Decorative Arts,French,"Oak, veneered with ebony; white Carrara marble, gilt bronze, gold-tooled Morocco leather, silvered metal",Table,1775
6.2152243,0.4125269,5.1928587,Greek and Roman Art,"Greek, Attic",Terracotta,Kylikes fragments,-500
2.0063546,4.1488633,-2.2403545,Photographs,Unknown,Photomechanical print,Stereograph,1906
-1.652953,-2.5866535,-1.3062798,Drawings and Prints,Unknown,Lithograph,Print,1845
-3.2079074,2.992248,-1.1308409,Photographs,Unknown,Platinum-palladium print,Photograph,1985
14.580708,0.9952774,-3.2634962,European Sculpture and Decorative Arts,French,Unknown,Ribbon,1800
-8.036863,-8.843805,-1.6523905,Egyptian Art,Unknown,Pottery,"Cone, Nebseny, circular impression, wab-priest",-1550
4.797252,8.137797,3.766537,Egyptian Art,Unknown,Pottery,"Mold, hieroglyph amulet",-1353
-3.028548,10.602397,2.2950366,Costume Institute,Italian,"nylon, spandex",Tank suit,1970
-1.6151323,-2.1447577,1.6413796,Islamic Art,Unknown,"Ink, opaque watercolor, silver, and gold on paper",Folio from an illustrated manuscript,1875
1.5017993,3.7953854,-2.0615249,Drawings and Prints,Unknown,Etching,Print,1919
1.6041747,-0.80577135,0.6893814,Drawings and Prints,Unknown,Etching; reverse copy,Print,1600
-3.596015,0.079748504,-7.0856957,Ancient Near Eastern Art,Neo-Sumerian,Clay,Cuneiform tablet,-2040
0.08945681,0.91193265,10.380848,Drawings and Prints,Unknown,Etching and aquatint; third state of three,Print,1770
-1.6587301,1.1857188,6.5473194,Photographs,Unknown,Albumen silver print from glass negative,Photograph,1860
-0.68774515,0.049143188,-1.1726265,Photographs,Unknown,Oil print,Photograph,1906
-3.6934743,-7.02325,2.6534972,Costume Institute,American,"cotton, bone, metal, elastic",Corset,1917
0.7021421,-3.6559708,9.843906,Asian Art,Philippines,Gold,Necklace,1600
2.273525,-10.786561,-1.8389883,Asian Art,Japan,Silk,Piece,1700
-0.428583,4.291663,6.917302,Drawings and Prints,Unknown,Commercial photolithograph,Print,1906
-7.4599977,-8.378317,5.1003084,Drawings and Prints,Unknown,Metal-plate engraving (later printing?),Print,1875
-3.691318,-7.587203,0.98786354,The American Wing,American,Silver,Tongs,1810
6.3881245,-3.1164162,-5.1383953,Islamic Art,Unknown,Stonepaste; painted under transparent glaze,Vase,1600
7.726118,6.5113463,-0.60189754,Costume Institute,American,[no medium available],Mitts,1800
-1.6285043,-2.4234183,0.12164362,Drawings and Prints,Unknown,Wood engraving,Print,1870
6.330857,6.425556,8.283159,Drawings and Prints,Unknown,Commercial photolithograph,Print; ephemera,1934
11.477695,3.6513183,-1.3166476,Egyptian Art,Unknown,Faience,Scarab,-1473
-3.6953487,-2.1943467,1.1396021,Drawings and Prints,Unknown,Screenprint,Print,1971
7.3081894,-4.9473186,-3.7639332,Drawings and Prints,Unknown,Etching,Print,1610
-1.6082872,4.5785847,-1.4306027,Drawings and Prints,Unknown,"Cellocut, 3rd state",Print,1948
-1.9425769,8.048146,-4.9086027,Photographs,Unknown,Albumen silver print?,Photograph,0
-4.0432696,-3.832857,5.300561,Greek and Roman Art,"Greek, Boeotian",Terracotta,Statuette of a woman,-299
8.517128,2.8548496,-0.269177,Asian Art,China,Agate,Snuff bottle,1800
3.1185946,0.16826776,-9.556394,Drawings and Prints,Unknown,Etching,Print Ornament & Architecture,1608
7.84218,0.29636484,3.2869246,Egyptian Art,Unknown,Glass,"Amulet, benu",-400
7.1553926,-0.48521987,-0.82131106,European Sculpture and Decorative Arts,"French, Arras",Bobbin lace,Piece,1800
